name,stars,sell_price,mark_price,delivery_date
"Lnt Super Clean Magic Gel Cleaner For Car Interior Dust Cleaner For Keyboard Computer Laptop Home & Office Window Grill Electronics Cleaning Gel Dust Remover Soft Glue 160 Grm (1) , Green  ",3.5,199,699,"Monday, 27 March"
"RAMANFLIX USB-C to Lightning Cable 3.3FT, [Apple MFi Certified] Lightning to Type C Fast Charging Cord Compatible with iPhone 14/13/13  ",not available,199,549,"Sunday, 26 March"
"MOCA 13"" Inch Laptop Sleeve Bag Pouch for MacBook Pro 14.2 M1 Pro/M1 Max / M1 MacBook Pro 13 inch / M1 MacBook Air 13 inch / Xps , Pavilion 13 inch Universal Laptop Sleeve Bag Case (Space Grey)  ",3.9,501,1999,"Today, 22 March"
"Tough Lee Tempered Glass Screen Guard for Samsung Galaxy Tab S8 (11"" inch) (SM-X700 / SM-X706) (Transparent) (with Easy Installation Kit) (Pack of 1)  ",4.0,349,999,"Today, 22 March"
Original Type C to Lightning Cable Compatible with Apple iPhone 13 Pro Max (13 Series) /12 Pro Max (12 Series) / 12 Pro Max (11 Series) /14 Pro Max (14 Series) / X-XS-XR-XS Max (All iPad)  ,2.5,899,0,"Friday, 24 March"
JEBISON Smart Standard Multi-Purpose Laptop Table with Dock Stand/Study Table/Bed Table/Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs/Engineered (Black Flower)  ,4.1,219,699,"Saturday, 25 March"
ADATA Premier 4GB 1600Mhz DDR3L RAM Memory Module for Notebooks and Laptops - ADDS1600W4G11-R  ,4.2,880,1590,"Wednesday, 29 March"
"Electronic Spices DC 12V 3'' INCH Cooling Fan for PC Case, CPU Cooler Radiator 20 x 20 x 11 (Black) (3 inch fan)  ",3.8,89,0,Data not available
Redgear Cosmo Spectre Wired Over Ear Headphones with Mic (Black)  ,3.6,998,1999,"Today, 22 March"
Dynotrek Slaver 15.6 Inch Laptop Sleeve Case Cover with Pocket for Men Women Compatible Nitro Aspire Predator Helios Yoga Waterproof Briefcase Hand Bag -Charcoal Black  ,3.5,0,0,"Saturday, 25 March"
"Globe Refill Ink for Epson L130, L360, L380, L361, L565, L210, L220, L310, L350, L355, L365, L385, L405, L455, L485, L550, L555, L605, L1300 Printer T664 Ink (4 Color Bottle) Black + Tri Color Combo  ",3.6,0,0,Data not available
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
Ndola Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
"WISTAR Laptop Replacement Keyboard for Dell Inspiron 15 3000 Series 3541 3542 3552 3553 3558 3559,15 5000 Series 5542 5543 5545 5547 5548 5552 5557 5558 5559, 17 5000 Series 5748 5749 5755 5758 5759  ",3.4,525,1999,"Tomorrow, 23 March"
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey)  ,3.9,0,0,Data not available
ARDAKI Writing Pad Kids Toys LCD Writing Tablet 8.5Inch E-Note Pad Electronic Writing Pad/Tablet Drawing Board Best Birthday Gift for Girls Boys (Paperless Memo Digital Tablet)- Multicolor  ,4.5,149,999,"Saturday, 25 March"
"KODAK 60 Pack of4PASS 3""x3"" Cartridge, All-in-One Paper & Color Ribbon Cartridge Refill - Compatible with Mini 3 Square, Mini 3 Square Retro, Mini Shot 3 Square, Mini Shot 3 Square Retro - ICRG-360  ",4.5,1799,3999,"Today, 22 March"
"Classmate Origami Notebook - Unruled, 240 X 180mm, 120 Pages, Pack of 12  ",3.3,420,0,"Tomorrow, 23 March"
Transcend CF2PC USB Type A Compact Flash Adaptor  ,4.4,0,0,"Today, 22 March"
"Dell Inspiron 3520 Laptop,12th Gen Intel Core i3-1215,Windows 11 + MSO'21, 8GB, 512GB SSD, 15.6"" (39.62Cms) FHD WVA AG 120Hz 250 nits, Silver (D560915WIN9S. 1.65Kgs)  ",3.2,44200,66773,"Today, 22 March"
BANGE Multi Functional Water Proof Anti Theft 15.6 inch Laptop Backpack  ,4.4,3799,0,Data not available
"Tabelito® HEXA 35 L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook  ",5.0,599,0,Data not available
"Needle KKK Refill kit Combo Pack of High Yield Inkjet Cartridge Ink Refill Compatible for HP and Canon Cartridge Printers - 100ml Per Bottle (KKK (Black, Black, Black))  ",3.7,315,699,"Today, 22 March"
Logitech M170 2. 4GHz Wireless 3-Button Optical Scroll Mouse w/Nano USB Receiver (Black)  ,4.6,0,0,Data not available
RAYA Keyboard Skin Cover for ASUS Vivobook Pro 14 OLED Laptops M3400 / K3400 / M3401 ( only fit for Vivobook Pro 14 OLED Models ) (Silicone Clear)  ,3.9,350,999,"Tomorrow, 23 March"
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
"ASUS VivoBook 14 (2021), Intel Core i5-1135G7 11th Gen, 14-inch (35.56 cms) FHD Thin and Light Laptop (8GB/512GB SSD/Office 2021/Windows 11/Integrated Graphics/Silver/1.6 Kg), X415EA-EK522WS  ",3.5,46190,70990,"Tomorrow, 23 March"
"Zebster (Zebr0nics) ZEB-V16HD 15.4"" HD 1280 x 800 Pixels LED Monitor with HDMI & VGA [Black]  ",3.4,3200,5499,"Sunday, 26 March"
HASTHIP® 5pcs 12cm PC Fan Dust Filter Black Square PC Computer Mesh Dustproof Case Cover Fan Dust Filter Cooler with 20 Screws (12cm)  ,4.0,365,420,"Today, 22 March"
"Quantum Type C to 4X USB 3.1 High Speed Ports Hub with Slim Aluminium Body for Laptop, MacBook, Windows PC, Tablets, Type-C Mobile Devices (Grey)  ",3.5,0,0,"Tomorrow, 23 March"
TECHSHIELD Tempered Glass Screen Protector for Samsung Galaxy Tab A8 10.5 (2022)(SM-X200/ SM-X205)  ,4.0,399,1499,"Today, 22 March"
OXYURA 14 Inch Laptop Sleeve Bag Cover Case  ,4.1,159,499,"Saturday, 25 March"
"CableCreation USB C Link Cable 10Feet,USB C Cable Fast Charging 60W,5Gbps High Speed PC Data Transfer Compatible with Oculus Quest 2 VR Headset,Galaxy S21 S22 Note20,Pixel 4 XL,iPad Pro 2020,LG-Black  ",4.2,1438,0,Data not available
Kingston DataTraveler Exodia M 128GB USB-A Flash Drive USB 3.2 Gen 1 DTXM/128GBIN  ,4.0,999,1350,"Today, 22 March"
"Lenovo IdeaPad Slim 5 Intel Core i7 12th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Storm Grey/1.85Kg), 82SF008WIN  ",4.2,79990,120990,"Saturday, 25 March"
"Honeywell 6-in-1 Type C Docking Station, Dual 4K HDMI Port, 1GB RJ45 Ethernet Port, 2xUSB 3.0 Port &3.0 Type C Port with PD 100W Compatible with All Type C Devices- Laptop, PC, Hard Drive  ",3.8,6880,9999,"Tomorrow, 23 March"
"HP 65 Watts AC Adapter Without Power Cord for Select Models of HP Laptops (19.5 V, 3.33 A, Round Pin, 4.4mm x 5 mm pin Diameter) 3FF84AA- Black  ",4.4,910,1547,"Saturday, 25 March"
Storin Natural Rubber Gaming Mouse Pad with Waterproof Skid Resistant Surface  ,4.2,90,499,"Saturday, 25 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
Ndola Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
SteelSeries QcK+ Cloth Gaming Mouse Pad - Exclusive Micro-Woven Surface - Optimized for Gaming Sensors - Maximum Control - Size L  ,4.5,0,0,"Tomorrow, 23 March"
"Hoss Vertical Laptop Stand Multipurpose Laptop Holder for Desk, Holds up to Three Devices | Perfect MacBook Stand Docking Station | ABS Plastic | Color- Black (Laptop Holder 1-Pack)  ",3.6,799,1299,"Today, 22 March"
Clickkart Hands Free Portable Neck Fan Rechargeable Mini USB Personal Fan Battery Operated with 3 Level Air Flow (Multicolour)  ,2.8,399,499,"Tuesday, 28 March"
Stony Brook by Nasher Miles Gravity Polyester 40L Black Soft Sided Laptop Roller Case  ,3.6,0,0,Data not available
"Osaka 32-inch / 80 cm 5 in 1 Photography Camera Reflector Collapsible Multi-Disc Light with Bag - Translucent, Silver, Gold, White and Black  ",4.3,0,0,"Tomorrow, 23 March"
Careflection 6-in-1 Multi Combo Spiral USB Cable Protectors + Earphones Winder + Sticker + Cable Clips + Earphone Jack Clip for New 20W Apple iPhone iPad Charger (Cat Paw)  ,4.0,285,999,"Tomorrow, 23 March"
TGK 360 Degree Rotating Leather Smart Rotary Swivel Stand Case Cover for Nokia Tab T20 10.4 inch Tablet/Nokia Tab T20 10.36 inch Tablet [Model TA-1392 TA-1394 TA-1397] (Black)  ,3.8,399,1499,"Today, 22 March"
"Sunon Z-Shaped Gaming Table with Cup Holder, Headphone Hook, 47 Inch Tabletop for PC Games  ",4.5,0,0,"Sun, 26 Mar, 8:00 am - 5:00 pm"
HP x500 Optical Wired USB Mouse  ,4.4,458,500,"Tomorrow, 23 March"
SAMSUNG Pin Sodimm 8GB 1 x 8GB DDR3 PC3L-12800 1600MHz 204 RAM Memory for Laptops  ,4.3,1750,5999,"Today, 22 March"
"RC PRINT Ink Refill T7741 Compatible for Epson M100 , M105 , M200 , M205 , L655 , L130 , L360 , L380 , L350 , L361 , L565 , L210 , L220 -140ML (2 Bottle)  ",4.5,0,0,"Today, 22 March"
"Cooler Master Hyper H410R RGB CPU Cooler - 92mm Fan | Support AMD & Intel CPU Socket AM4, AM3, LGA 1700, 2011, 1151, 1150 | PWM Case Fans | Direct Contact Technology | 4 Heat Pipes  ",4.6,2198,0,Data not available
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
"Cooler Master Hyper H410R RGB CPU Cooler - 92mm Fan | Support AMD & Intel CPU Socket AM4, AM3, LGA 1700, 2011, 1151, 1150 | PWM Case Fans | Direct Contact Technology | 4 Heat Pipes  ",4.6,2198,0,Data not available
"AmazonBasics Mini DisplayPort to HDMI Cable - 3 Feet, Black  ",4.2,249,1000,"Saturday, 25 March"
Lecherous 5 in 1 Keyboard & Earphone Cleaner Multi-Function Computer Cleaning Tools Kit Corner Gap Duster Keycap Puller  ,4.6,199,599,"Friday, 24 March"
Classmate Octane Gel Pen- Neon Series (Blue)- Pack of 10 Pens + 1 Pen FREE  ,4.2,87,100,"Wednesday, 29 March"
"Lenovo IdeaPad Gaming 3 Intel Core i5-11320H 15.6"" (39.62cm) FHD IPS 60Hz Gaming Laptop (8GB/512GB SSD/Win 11/NVIDIA GTX 1650 4GB/Alexa/3 Month Game Pass/Shadow Black/2.2Kg), 82K101B6IN  ",4.2,51990,76890,"Tomorrow, 23 March"
Spigen Lightning To Micro Usb Type C Cable For Smartphone (Black) With Mfi Certified  ,3.9,1599,0,Data not available
"GEO FASHION Under Desk Cable Management Tray 1 Pack,Upgraded Wire Management No Drill, Cable Tray with Clamp for Desk Computer Cable Rack for Office, Home - No Damage to Desk  ",not available,799,2499,"Thursday, 30 March"
"ZEBRONICS Newly Launched Yoga 9 with 45 Hours Backup, Bluetooth v5.2 Wireless Neckband, ENC Calling, Gaming Mode (Upto 50ms), Voice Assistant, Dual Pairing, Splash Proof and Type C (Blue)  ",3.9,0,0,"Today, 22 March"
"Dell Inspiron 3511 Windows 11 Laptop, Intel i3-1115G4, 8GB DDR4 & 512GB SSD, Win 11 + MSO'21, 15.6"" (39.62Cms) FHD WVA AG, Carbon Black - D560801WIN9B, 1.8Kgs, Additional Bank Discounts on All Banks  ",3.8,40090,59170,"Monday, 27 March"
"AmazonBasics Snagless RJ45 Cat-6 Ethernet Patch Internet Cable for Printer, Router - 0.91 Meter, Black/Red/Blue/White/Green, 5-Pack  ",4.5,0,0,"Today, 22 March"
"Tukzer T11 Tabletop Professional & Sturdy 360° Swivel Tablet & Phone Holders Compatible with Any 4.7-Inch to 11-Inch Tab, iPad, Cell Phone, for Work from Home (Black)  ",4.2,0,0,"Today, 22 March"
"Cablet 2.5 Inch SATA USB 3.0 HDD/SSD Portable External Enclosure for 7mm and 9.5mm, Tool-Free Design, Supports UASP Max 6TB, Y-Design  ",5.0,499,775,"Saturday, 25 March"
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
"(Renewed) ASUS Chromebox High Performance Mini PC (Intel Core i7 5th Gen, 16 GB RAM, 512 GB SSD, Windows 10 Pro, WiFi, MS Office|Intel HD Graphics|USB,HDMI,4K), Black  ",4.2,0,0,"Saturday, 25 March"
Canon Pixma G1010 Single Function Ink Tank Colour Printer  ,4.2,9272,10795,"Tomorrow, 23 March"
"Pack of 54 One Piece Vinyl Sticker for Laptop, Journal, Guitar, Mobile Case - Waterproof Residue Free  ",4.6,289,699,"Friday, 24 March"
Acer Aspire 3 AMD 3020e Dual core Processor (4GB DDR4 RAM / 1TB HDD / Windows 11 Home/ Black /Narrow Bezel / 1.9 Kg) A314-22 with 14 inches (35.5 cm) HD Display Laptop  ,3.1,21880,34999,"Today, 22 March"
"ProElite PU Leather Flip case Cover for Lenovo Yoga Smart Tab 10.1 YT-X705X & YT-X705F Tablet, Black  ",4.2,599,1999,"Today, 22 March"
AirCase C40 Laptop Backpack Rucksacks Messenger Ba  ,3.7,999,0,Data not available
"DECOWORLD || Printer Stand || Multipurpose Printer Table for Home, Office and Workstation  ",4.6,1499,4000,"Tomorrow, 23 March"
"Spigen Urban Fit Fabric Case Designed for iPad 10.2, iPad 9th Generation 2021, iPad 8th Generation 2020, iPad 7th Generation 2019 Case with Pencil Holder Case - Black Case  ",4.6,1999,2599,"Today, 22 March"
"Logitech M170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black  ",4.3,698,825,"Wednesday, 29 March"
SwooK Hybrid Case for iPad 6th Generation 2018 / 5th Gen 2017 / iPad Air 2 / iPad Air 1 (9.7 Inch) iPad Case with Pencil Holder Shockproof Clear Back Shell Flip Cover Case (Black)  ,4.2,0,0,"Today, 22 March"
Cross Classic Century Ballpoint Pen (Lustrous Chrome)  ,4.3,2499,3495,"Sunday, 26 March"
"AUSHA ® 4K Wireless WiFi HDMI Display Dongle Screen Mirroring Receiver Dongle from Mobile/Tablet to TV/Projector Receiver Adapter Compatible with Android, Mac iOS, Windows  ",2.9,949,1999,"Sunday, 26 March"
Ndola Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
"TGK Leather Flip Stand Cover with TPU Back Case for Lenovo Tab M7 Case 2nd Gen & 3rd Gen Model TB-7305F, TB-7305I, TB-7305X, TB-7306X 7 inch Tablet - Black  ",3.9,399,1499,Data not available
Robustrion Smart Trifold Flip Stand Case Cover for Honor Pad 8 12 inch Tablet - Black  ,4.4,0,0,"Tomorrow, 23 March"
"Adofi Essentials Magic Slate Digital LCD Writing Tablet with Stylus Pen & 8.5-Inch Screen, Slate Board for E-Notes, Digital Memo Writing Pad, Drawing, Playing, Handwriting, Toy Gift for Kids & Adults  ",not available,105,499,"Tuesday, 28 March"
Zinq Technologies USB Type C to USB Type A 2.0 Cable for Smartphone (Silver)  ,3.7,0,0,Data not available
M.G.R.J® Tempered Glass Screen Protector Compatible for iPad Mini 5 (2019) / iPad Mini 4  ,4.1,0,0,"Today, 22 March"
"ZORBES® DVD Drive External for Laptop, USB 3.0 Type-C Portable CD/DVD Optical Drive Player Reader Writer CD Burner with 4 USB 3.0 Ports, TF/SD Card Reader for Laptop PC MacBook Mac Windows Linux OS  ",4.3,2947,4499,"Saturday, 25 March"
"ikis Portable VGA to HDMI Adapter/Converter with Audio (Old PC to TV/Monitor with HDMI), Male VGA to HDMI Video Adapter for TV, Computer, Projector with Audio, Power Cable -D-Sub, 15-pin  ",4.1,349,500,"Monday, 27 March"
TP-Link Archer C5 White Dual_Band Gigabit AC1200 Gbps Wireless Wi-Fi Speed Router  ,4.3,3650,6999,"Friday, 24 March"
RobustrionTempered Glass Screen Protector for iPad 9.7 2017/2018 5th/6th Generation  ,4.2,0,0,"Today, 22 March"
"TOSHIBA Canvio Flex 2TB Portable External HDD, USB-C® USB3.0 for Mac, Windows PC, Laptop and Tablet. 3 Years Warranty. External Hard Drive - Silver  ",4.4,0,0,"Saturday, 25 March"
ORRINKART Smart Cover Case for Samsung Galaxy Tab A8 10.5 Inch 2022 Models [SM-X200/ SM-X205] Pen Holder TPU PU Leather Tri-Fold Protective Case - Midnight Green  ,4.5,499,2599,"Saturday, 25 March"
Casio RB-02 Printing Ribbon  ,3.9,240,0,"Today, 22 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
Ndola Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,9999,"Friday, 24 March"
"Ndola Hospital Multipara Monitor Stand with Basket, Pack - 1  ",not available,3999,9999,"Friday, 24 March"
"Lenovo (Renewed) Thinkpad T440-i5-8 GB-500 GB 14-inch Laptop (4th Gen Core i5/8GB/500GB HDD/Windows 7/Integrated Graphics), Black  ",2.5,14945,60000,"Friday, 24 March"
Smart Plug High Low Voltage Protector @ 6Amp Rating with Surge Protection Upto 4000 Volts.  ,4.2,1120,2099,"Today, 22 March"
Spigen Smart Fold Flip Cover Case Compatible with iPad Pro 11 inch (2022 / 2021) - Black  ,4.4,1399,3199,"Today, 22 March"
"TOCS Presents Foldable Laptop Table with,Cup Holder.Study Table,Bed Table''Breakfast Table, Foldable & Portable [[[ (Wood)  ",5.0,389,899,"Friday, 24 March"
"Logitech MK220 Compact Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless with Unifying USB-Receiver, 24 Month Battery, Compatible with PC, Laptop - Black  ",4.1,1474,1999,"Tuesday, 28 March"
TENDA TE-S105 5-Port Mini 10/100Mbps Fast Ethernet Switch  ,4.2,548,1490,"Today, 22 March"
"Storite PU Leather 15.6 Inch Padded Laptop Shoulder Sling Office Business Organizer Messenger Travel Bag for Men & Women (Coffee Brown,39 x 30 x 9 CM)  ",3.8,0,0,"Today, 22 March"
"110A W1112A Toner Cartridge Compatible with HP Printer, 108, 108a, 108w, 131, 131a, 136, 136a, 136w, 136nw, 138, 138fnw (Pack of 1 (with chip))  ",3.4,1259,2999,"Tomorrow, 23 March"
"Matlek Wired Over Ear Gaming Headphones with Mic Surround Sound Deep Bass Works with All Mobile Phones, Ps5, Ps4, Xbox One (Blue-Black)  ",3.8,0,0,"Today, 22 March"
"(Renewed) Lenovo Thinkpad Laptop T460 Intel Core i5 - 6300u Processor 16 GB Ram & 1 TB SSD, 14 Inches Notebook Computer  ",3.8,24037,119000,"Wednesday, 29 March"
"Nikon UC-E6 USB Cable for Coolpix, PC, Printer(25604)  ",4.1,410,699,"Saturday, 25 March"
"Verilux® Type C Cable Fast Charing 100W PD 5A 6.6FT, USB C to USB C Cable Zinc Alloy Nylon Braided Type Data Cable for MacBook Pro/Air, iPad Pro, Samsung S21 S20+ S10 Note 10 Google Pixel and More  ",3.5,599,0,Data not available
"ZORBES® Desktop Monitor Stand with USB A/C Ports, Phone Stand and Mini Drawer, Support Data Transfer, Charging, Multifunction Stand Riser for Desktop, Laptop, Monitor Black  ",not available,3999,5999,"Saturday, 25 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
SHINING SUN VISION Smart LED Vision Chart 19 inch  ,3.5,19499,30000,"Wednesday, 29 March"
Kathiriyas TRi-COM® Pure Copper 650MHz 100W PoE++ RJ45 UTP Molded Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper (CAT-5E 4 Pair 305M)  ,not available,5999,15999,"Sunday, 26 March"
"TRI-COM ® Pure Copper RJ45 Category 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit (Heavy Duty LD Coated PVC Outer Jacket for Outdoor, Router, 300 Meter)  ",3.9,8599,12999,"Sunday, 26 March"
Prodot EX-1000 (12.7 x 10 Mtr) Ribbon for Dot Matrix Printer Cartridge Set of 10 Pcs - Black  ,4.2,317,499,"Monday, 27 March"
Dorado Dust Proof Water Proof Washable Printer Cover for Canon Pixma E470 (Blue)  ,4.2,278,999,"Tomorrow, 23 March"
"Raspberry Pi Pico W, Built-in WiFi Support 2.4/5 GHZ Wi-Fi 4, Based on Official RP2040 Dual-core Processor,Dual-core Arm Cortex M0+ Processor  ",3.4,710,1800,"Tomorrow, 23 March"
MOCA Smart Flip Cover Case for iPad Mini 6 6th Generation 2021 8.3 Inch A2567 A2568 A2569 iPad Slim Stand Shell Protective Cover Case  ,4.2,0,0,"Today, 22 March"
"HP CD-R 700MB 50 Blank CD Wrap 52x Speed, Silver (14218)  ",4.3,0,0,"Tomorrow, 23 March"
LAPRITE Premium Keyboard Cover Protector Fit with Victus by HP Ryzen 5 5600H 16.1-inch FHD Gaming Laptop - Black  ,4.0,499,1500,"Sunday, 26 March"
"ProElite Polyster Laptop Sleeve Case Cover Pouch 13"" to 14"" for 13"" to 14"" for MacBook Air/Pro Retina, 13-13.3 inch Notebook,Compatible with MacBook Pro 14 inch 2021 2022 M1 Pro/Max A2442, iPad Pro 12.9, Black  ",4.3,584,1999,"Today, 22 March"
"SOLO 2023 Weekly Success Planner, Hard Back Cover, 53 Weeks, Undated , Re-Attachable Monthly Calendars  ",4.3,390,399,"Tomorrow, 23 March"
"Storin Noise Cancelling USB Computer Microphone with Mute Button,PC Podcast Microphone Plug&Play Compatible with PC, Laptop, Mac, ps4 - Ideal for YouTube, Skype, Gaming, Podcast  ",3.2,399,999,"Tomorrow, 23 March"
"OUXUS Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)  ",not available,129,599,"Monday, 27 March"
THE CLOWNFISH Unisex cross body  ,4.2,1999,3890,Data not available
Cosmus Vogue Casual Laptop Backpack with USB Charger Port 44cm 26 Litre Grey College Bag  ,4.2,0,0,Data not available
Kitwe Patient Monitor Stand Wall Mount (Pack of 1 Piece)  ,not available,5399,8999,"Friday, 24 March"
Kitwe Patient Multipara Wall Mounting Monitor Stand (Pack of 1)  ,not available,6999,11999,"Friday, 24 March"
Kitwe Patient Multipara Monitor Wall Stand with Basket  ,not available,3999,5999,"Friday, 24 March"
"ASUS Wireless Keyboard and Silent Optical Mouse Set CW100, Up to 1600dpi,RF 2.4GHz, (Black)  ",4.7,1699,1899,"Tomorrow, 23 March"
CEZO USB Charger USB Charging Station with Rapid Charging Auto Detect Technology Safety Guaranteed 10-Port Family-Sized Smart USB Ports for Multiple Devices Smart Phone Tablet Laptop Computer  ,4.0,929,2999,"Tomorrow, 23 March"
Lynette Study Pad/Table pad-LAM PAD for Offices and Studying  ,3.9,399,799,"Tuesday, 28 March"
QUINK W1112A / 110A Premium Black Refill Toner Powder for 110A Toner Crtridge Compatible with HPLaser 108 108a 108w 136 136a 136w 136nw 138 138pnw 138fnw Printers (300GM)  ,3.7,494,1999,"Tomorrow, 23 March"
Acer ED320QX 31.5 Inch (80 cm) Full HD 1500R Curved VA Panel Backlit LED and LCD Monitor I Blazing Fast 240Hz Refresh Rate I 1 MS VRB I AMD Free Sync I 2xHDMI 1xDP I Stereo Speakers I Eye Care  ,4.2,19699,36999,"Friday, 24 March"
"Samsung 870 QVO 1TB SATA cm 6.35 cm (2.5"") Internal Solid State Drive (SSD) (MZ-77Q1T0BW)  ",4.6,7349,14649,"Tomorrow, 23 March"
"7SEVEN® USB Type-C to VGA Female Convertor | Adapter | Cable and Compatible with MacBook Pro, mac Mini, iPad Pro, Surface Book, chromebook Pixel, dell xps 13, Galaxy Mobile S20 & S10 and Many More  ",3.2,599,990,"Tomorrow, 23 March"
